PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,FROM_YEAR,TO_YEAR,DRAFT_YEAR
1631210,Jacob,Toppin,Jacob Toppin,2000-05-08T00:00:00,USA,6-8,200.0,2,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,2023.0,2025.0,Undrafted
1630167,Obi,Toppin,Obi Toppin,1998-03-04T00:00:00,USA,6-9,220.0,5,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,2020.0,2025.0,2020
78357,Irv,Torgoff,Irv Torgoff,1917-03-06T00:00:00,USA,6-1,192.0,3,Forward,Inactive,1610610036,Capitols,WAS,capitols,Washington,1946.0,1948.0,Undrafted
78358,Gene,Tormohlen,Gene Tormohlen,1937-05-12T00:00:00,USA,6-8,230.0,6,Center,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,1962.0,1969.0,1959
2351,Oscar,Torres,Oscar Torres,1976-12-18T00:00:00,Venezuela,6-6,210.0,2,Guard-Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,2001.0,2002.0,Undrafted
1629308,Juan,Toscano-Anderson,Juan Toscano-Anderson,1993-04-10T00:00:00,USA,6-6,209.0,5,Forward,Inactive,0,,,,,2019.0,2023.0,Undrafted
78359,Bill,Tosheff,Bill Tosheff,1926-06-02T00:00:00,USA,6-1,175.0,3,Guard,Inactive,1610610030,Olympians,INO,olympians,Indianapolis,1951.0,1953.0,1951
78360,Bob,Tough,Bob Tough,1920-08-28T00:00:00,USA,6-0,185.0,2,Guard,Inactive,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,1948.0,1949.0,Undrafted
1626253,Axel,Toupane,Axel Toupane,1992-07-23T00:00:00,France,6-7,210.0,4,Guard-Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,2015.0,2020.0,Undrafted
78361,Monte,Towe,Monte Towe,1953-09-27T00:00:00,USA,5-7,150.0,1,Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1976.0,1976.0,1975
700,Keith,Tower,Keith Tower,1970-05-15T00:00:00,USA,6-11,250.0,4,Center,Inactive,0,,,,,1993.0,1996.0,Undrafted
78363,William,Towery,William Towery,1920-06-20T00:00:00,USA,6-4,210.0,2,Center,Inactive,1610610024,Bullets,BAL,bullets,Baltimore,1948.0,1949.0,Undrafted
78364,Linton,Townes,Linton Townes,1959-11-30T00:00:00,USA,6-7,190.0,3,Forward,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1982.0,1984.0,1982
1626157,Karl-Anthony,Towns,Karl-Anthony Towns,1995-11-15T00:00:00,USA,7-0,248.0,10,Center-Forward,Active,1610612752,Knicks,NYK,knicks,New York,2015.0,2025.0,2015
78365,Raymond,Townsend,Raymond Townsend,1955-12-20T00:00:00,USA,6-3,175.0,3,Guard,Inactive,1610612744,Warriors,GOS,warriors,Golden State,1978.0,1981.0,1978
1642422,Armel,Traoré,Armel Traoré,2003-01-23T00:00:00,France,6-9,245.0,0,Forward,Inactive,0,,,,,2024.0,2024.0,Undrafted
1642849,Nolan,Traore,Nolan Traore,2006-05-28T00:00:00,France,6-3,185.0,0,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,2025.0,2025.0,2025
78366,George,Trapp,George Trapp,1948-07-11T00:00:00,USA,6-8,205.0,6,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,1971.0,1976.0,1971
78367,John,Trapp,John Trapp,1945-10-02T00:00:00,USA,6-7,210.0,5,Forward,Inactive,1610612745,Rockets,SDR,rockets,San Diego,1968.0,1972.0,1968
1631247,Luke,Travers,Luke Travers,2001-09-03T00:00:00,Australia,6-7,207.0,1,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2024.0,2025.0,2022
1714,Robert,Traylor,Robert Traylor,1977-02-01T00:00:00,USA,6-8,284.0,8,Forward-Center,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,1998.0,2004.0,1998
718,Gary,Trent,Gary Trent,1974-09-22T00:00:00,USA,6-8,250.0,10,Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,1995.0,2003.0,1995
1629018,Gary,Trent Jr.,Gary Trent Jr.,1999-01-18T00:00:00,USA,6-5,204.0,7,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,2018.0,2025.0,2018
2244,Jeff,Trepagnier,Jeff Trepagnier,1979-07-11T00:00:00,USA,6-4,200.0,4,Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,2001.0,2003.0,2001
78651,John,Tresvant,John Tresvant,1939-11-06T00:00:00,USA,6-7,215.0,9,Forward,Inactive,1610612764,Bullets,BLT,wizards,Baltimore,1964.0,1972.0,1964
1629019,Allonzo,Trier,Allonzo Trier,1996-01-17T00:00:00,USA,6-4,200.0,2,Guard,Inactive,0,,,,,2018.0,2019.0,2018
78368,Dick,Triptow,Dick Triptow,1922-11-03T00:00:00,USA,6-0,170.0,2,Guard,Inactive,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,1948.0,1949.0,Undrafted
78369,Kelly,Tripucka,Kelly Tripucka,1959-02-16T00:00:00,USA,6-6,220.0,10,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,1981.0,1990.0,1981
2456,Cezary,Trybanski,Cezary Trybanski,1979-09-22T00:00:00,Poland,7-2,240.0,3,Center,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,2002.0,2003.0,Undrafted
2054,Jake,Tsakalidis,Jake Tsakalidis,1979-06-10T00:00:00,Greece,7-2,290.0,8,Center,Inactive,1610612756,Suns,PHX,suns,Phoenix,2000.0,2006.0,2000
78370,John,Tschogl,John Tschogl,1950-04-25T00:00:00,USA,6-6,206.0,3,Forward,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,1972.0,1974.0,Undrafted
1631131,Oscar,Tshiebwe,Oscar Tshiebwe,1999-11-27T00:00:00,DRC,6-8,255.0,2,Forward-Center,Active,1610612762,Jazz,UTA,jazz,Utah,2023.0,2025.0,Undrafted
78371,Lou,Tsioropoulos,Lou Tsioropoulos,1930-08-31T00:00:00,USA,6-5,190.0,3,Forward,Inactive,1610612738,Celtics,BOS,celtics,Boston,1956.0,1958.0,1953
2401,Nikoloz,Tskitishvili,Nikoloz Tskitishvili,1983-04-14T00:00:00,Georgia,7-0,225.0,5,Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,2002.0,2005.0,2002
78372,Al,Tucker,Al Tucker,1943-02-24T00:00:00,USA,6-8,190.0,4,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,1967.0,1970.0,1967
201169,Alando,Tucker,Alando Tucker,1984-02-11T00:00:00,USA,6-6,205.0,4,Forward,Inactive,0,,,,,2007.0,2009.0,2007
141,Anthony,Tucker,Anthony Tucker,1969-04-04T00:00:00,USA,6-8,220.0,1,Forward,Inactive,1610612764,Bullets,WAS,wizards,Washington,1994.0,1994.0,1996
78374,Jim,Tucker,Jim Tucker,1932-12-11T00:00:00,USA,6-7,185.0,3,Forward,Inactive,1610612755,Nationals,PHI,sixers,Syracuse,1954.0,1956.0,1954
200782,P.J.,Tucker,P.J. Tucker,1985-05-05T00:00:00,USA,6-5,245.0,15,Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,2006.0,2024.0,2006
1629730,Rayjon,Tucker,Rayjon Tucker,1997-09-24T00:00:00,USA,6-3,209.0,4,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2019.0,2021.0,Undrafted
78375,Trent,Tucker,Trent Tucker,1959-12-20T00:00:00,USA,6-5,193.0,11,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,1982.0,1992.0,1982
101142,Ronny,Turiaf,Ronny Turiaf,1983-01-13T00:00:00,France,6-10,249.0,10,Center,Inactive,0,,,,,2005.0,2014.0,2005
1726,Mirsad,Turkcan,Mirsad Turkcan,1976-06-07T00:00:00,Turkey,6-9,216.0,1,Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,1999.0,1999.0,1998
2045,Hedo,Turkoglu,Hedo Turkoglu,1979-03-19T00:00:00,Turkey,6-10,220.0,15,Forward,Inactive,1610612753,Magic,ORL,magic,Orlando,2000.0,2014.0,2000
78377,Andre,Turner,Andre Turner,1964-12-13T00:00:00,USA,5-11,160.0,6,Guard,Inactive,1610612764,Bullets,WAS,wizards,Washington,1986.0,1991.0,1986
78385,Bill,Turner,Bill Turner,1944-02-18T00:00:00,USA,6-7,220.0,6,Forward,Inactive,1610612744,Warriors,GOS,warriors,Golden State,1967.0,1972.0,1967
78378,Elston,Turner,Elston Turner,1959-06-10T00:00:00,USA,6-5,190.0,8,Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1981.0,1988.0,1981
202323,Evan,Turner,Evan Turner,1988-10-27T00:00:00,USA,6-6,220.0,11,Guard-Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,2010.0,2019.0,2010
78379,Henry,Turner,Henry Turner,1966-08-18T00:00:00,USA,6-7,200.0,2,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1989.0,1994.0,Undrafted
78380,Jack,Turner,Jack Turner,1930-06-29T00:00:00,USA,6-4,170.0,1,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,1954.0,1954.0,1954
78382,Jack,Turner,Jack Turner,1939-06-05T00:00:00,USA,6-5,200.0,1,Guard,Inactive,1610612764,Packers,CHP,wizards,Chicago,1961.0,1961.0,1961
78381,Jeff,Turner,Jeff Turner,1962-04-09T00:00:00,USA,6-9,230.0,10,Forward,Inactive,1610612753,Magic,ORL,magic,Orlando,1984.0,1995.0,1984
1819,John,Turner,John Turner,1967-11-30T00:00:00,USA,6-8,245.0,1,Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,1991.0,1991.0,1991
1626167,Myles,Turner,Myles Turner,1996-03-24T00:00:00,USA,6-11,250.0,10,Center-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,2015.0,2025.0,2015
1943,Wayne,Turner,Wayne Turner,1976-03-22T00:00:00,USA,6-2,190.0,1,Guard,Inactive,0,,,,,1999.0,1999.0,Undrafted
78386,Mel,Turpin,Mel Turpin,1960-12-28T00:00:00,USA,6-11,240.0,5,Center,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,1984.0,1989.0,1984
78387,Dave,Twardzik,Dave Twardzik,1950-09-20T00:00:00,USA,6-1,175.0,4,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1976.0,1979.0,1972
78388,Jack,Twyman,Jack Twyman,1934-05-11T00:00:00,USA,6-6,210.0,11,Forward,Inactive,1610612758,Royals,CIN,kings,Cincinnati,1955.0,1965.0,1955
189,B.J.,Tyler,B.J. Tyler,1971-04-30T00:00:00,USA,6-1,185.0,1,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,1994.0,1994.0,1994
202719,Jeremy,Tyler,Jeremy Tyler,1991-06-21T00:00:00,USA,6-10,250.0,4,Forward,Inactive,1610612744,Warriors,GSW,warriors,Golden State,2011.0,2013.0,2011
78390,Terry,Tyler,Terry Tyler,1956-10-30T00:00:00,USA,6-7,215.0,11,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,1978.0,1988.0,1978
78391,Charlie,Tyra,Charlie Tyra,1935-08-16T00:00:00,USA,6-8,230.0,5,Center,Inactive,1610612752,Knicks,NYK,knicks,New York,1957.0,1961.0,1957
1641816,Hunter,Tyson,Hunter Tyson,2000-06-13T00:00:00,USA,6-8,215.0,2,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,2023.0,2025.0,2023
1642281,Jaylon,Tyson,Jaylon Tyson,2002-12-02T00:00:00,USA,6-6,215.0,1,Guard-Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2024.0,2025.0,2024
202775,Edwin,Ubiles,Edwin Ubiles,1986-11-26T00:00:00,Puerto Rico,6-6,204.0,1,Forward-Guard,Inactive,0,,,,,2011.0,2011.0,Undrafted
202327,Ekpe,Udoh,Ekpe Udoh,1987-05-20T00:00:00,USA,6-10,245.0,8,Center-Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2010.0,2018.0,2010
2137,Ime,Udoka,Ime Udoka,1977-08-09T00:00:00,USA,6-5,220.0,8,Guard-Forward,Inactive,0,,,,,2003.0,2010.0,Undrafted
2757,Beno,Udrih,Beno Udrih,1982-07-05T00:00:00,Slovenia,6-3,205.0,14,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,2004.0,2016.0,2004
101146,Roko,Ukic,Roko Ukic,1984-12-05T00:00:00,Croatia,6-5,190.0,2,Guard,Inactive,0,,,,,2007.0,2009.0,2005
1627755,Tyler,Ulis,Tyler Ulis,1996-01-05T00:00:00,USA,5-10,160.0,4,Guard,Inactive,0,,,,,2016.0,2018.0,2016
1630649,Stanley,Umude,Stanley Umude,1999-04-12T00:00:00,USA,6-6,210.0,3,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,2022.0,2025.0,Undrafted
78392,Wes,Unseld,Wes Unseld,1946-03-14T00:00:00,USA,6-7,245.0,13,Center,Inactive,1610612764,Bullets,WAS,wizards,Washington,1968.0,1980.0,1968
78393,Hal,Uplinger,Hal Uplinger,1929-09-30T00:00:00,USA,6-4,185.0,1,Guard,Inactive,1610610024,Bullets,BAL,bullets,Baltimore,1953.0,1953.0,Undrafted
78394,Kelvin,Upshaw,Kelvin Upshaw,1963-01-24T00:00:00,USA,6-2,180.0,3,Guard,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,1988.0,1990.0,Undrafted
1627784,Jarrod,Uthoff,Jarrod Uthoff,1993-05-19T00:00:00,USA,6-9,220.0,3,Forward,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,2016.0,2019.0,Undrafted
202386,Ben,Uzoh,Ben Uzoh,1988-03-18T00:00:00,USA,6-3,205.0,3,Guard,Inactive,1610612751,Nets,NJN,nets,New Jersey,2010.0,2011.0,Undrafted
201987,Robert,Vaden,Robert Vaden,1985-03-03T00:00:00,USA,6-5,205.0,1,Guard-Forward,Inactive,1610612760,Thunder,OKC,thunder,Oklahoma City,2010.0,2010.0,2009
202685,Jonas,Valančiūnas,Jonas Valančiūnas,1992-05-06T00:00:00,Lithuania,6-11,265.0,13,Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,2012.0,2025.0,2011
78395,Darnell,Valentine,Darnell Valentine,1959-02-03T00:00:00,USA,6-2,183.0,9,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1981.0,1990.0,1981
1627756,Denzel,Valentine,Denzel Valentine,1993-11-16T00:00:00,USA,6-4,220.0,6,Guard,Inactive,0,,,,,2016.0,2021.0,2016
78396,Ron,Valentine,Ron Valentine,1957-11-27T00:00:00,USA,6-7,210.0,1,Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1980.0,1980.0,1980
78397,John,Vallely,John Vallely,1948-10-03T00:00:00,USA,6-3,185.0,2,Guard,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,1970.0,1971.0,1970
78398,Dick,Van Arsdale,Dick Van Arsdale,1943-02-22T00:00:00,USA,6-5,210.0,12,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,1965.0,1976.0,1965
78399,Tom,Van Arsdale,Tom Van Arsdale,1943-02-22T00:00:00,USA,6-5,202.0,12,Forward,Inactive,1610612758,Kings,KCK,kings,Kansas City-Omaha,1965.0,1976.0,1965
78401,Butch,Van Breda Kolff,Butch Van Breda Kolff,1922-10-28T00:00:00,USA,6-3,185.0,4,Guard-Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,1946.0,1949.0,Undrafted
78400,Jan,Van Breda Kolff,Jan Van Breda Kolff,1951-12-16T00:00:00,USA,6-7,195.0,7,Forward,Inactive,1610612751,Nets,NJN,nets,New Jersey,1976.0,1982.0,1974
89,Nick,Van Exel,Nick Van Exel,1971-11-27T00:00:00,USA,6-1,190.0,13,Guard,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,1993.0,2005.0,1993
1496,Keith,Van Horn,Keith Van Horn,1975-10-23T00:00:00,USA,6-10,245.0,10,Forward,Inactive,1610612751,Nets,NJN,nets,New Jersey,1997.0,2005.0,1997
78406,Norm,Van Lier,Norm Van Lier,1947-04-01T00:00:00,USA,6-1,173.0,10,Guard,Inactive,1610612741,Bulls,CHI,bulls,Chicago,1969.0,1978.0,1969
1627832,Fred,VanVleet,Fred VanVleet,1994-02-25T00:00:00,USA,6-0,197.0,9,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,2016.0,2025.0,Undrafted
78402,Gene,Vance,Gene Vance,1923-02-25T00:00:00,USA,6-3,195.0,5,Guard,Inactive,1610610025,Stags,CHS,stags,Chicago,1947.0,1951.0,1947
78403,Log,Vander Velden,Log Vander Velden,1971-04-03T00:00:00,USA,6-8,215.0,1,Forward,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,1995.0,1995.0,Undrafted
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,1999-04-03T00:00:00,USA,6-8,214.0,7,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,2018.0,2025.0,2018
78405,Ernie,Vandeweghe,Ernie Vandeweghe,1928-09-12T00:00:00,USA,6-3,195.0,6,Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,1949.0,1955.0,1949
78404,Kiki,Vandeweghe,Kiki Vandeweghe,1958-08-01T00:00:00,USA,6-8,220.0,13,Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1980.0,1992.0,1980
78407,Nick,Vanos,Nick Vanos,1963-04-13T00:00:00,USA,7-1,255.0,2,Center,Inactive,1610612756,Suns,PHX,suns,Phoenix,1985.0,1986.0,1985
2128,David,Vanterpool,David Vanterpool,1973-03-21T00:00:00,USA,6-5,200.0,1,Guard,Inactive,1610612764,Wizards,WAS,wizards,Washington,2000.0,2000.0,Undrafted
2237,Ratko,Varda,Ratko Varda,1979-05-06T00:00:00,Bosnia and Herzegovina,7-1,265.0,2,Center,Inactive,1610612765,Pistons,DET,pistons,Detroit,2001.0,2002.0,Undrafted
2760,Anderson,Varejao,Anderson Varejao,1982-09-28T00:00:00,Brazil,6-11,260.0,14,Forward,Inactive,0,,,,,2004.0,2020.0,2004
202363,Jarvis,Varnado,Jarvis Varnado,1988-03-01T00:00:00,USA,6-9,230.0,2,Forward-Center,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,2012.0,2013.0,2010
202349,Greivis,Vasquez,Greivis Vasquez,1987-01-16T00:00:00,Venezuela,6-6,217.0,7,Guard,Inactive,0,,,,,2010.0,2016.0,2010
1630170,Devin,Vassell,Devin Vassell,2000-08-23T00:00:00,USA,6-5,200.0,5,Guard-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,2020.0,2025.0,2020
78409,Charles,Vaughn,Charles Vaughn,1940-02-19T00:00:00,USA,6-3,190.0,5,Guard,Inactive,1610612737,Hawks,STL,hawks,St. Louis,1962.0,1966.0,1962
710,David,Vaughn,David Vaughn,1973-03-23T00:00:00,USA,6-9,240.0,4,Forward,Inactive,0,,,,,1995.0,1998.0,1995
1521,Jacque,Vaughn,Jacque Vaughn,1975-02-11T00:00:00,USA,6-1,190.0,13,Guard,Inactive,1610612762,Jazz,UTA,jazz,Utah,1997.0,2008.0,1997
1626173,Rashad,Vaughn,Rashad Vaughn,1996-08-16T00:00:00,USA,6-6,202.0,3,Guard,Inactive,0,,,,,2015.0,2017.0,2015
78411,Virgil,Vaughn,Virgil Vaughn,1918-05-15T00:00:00,USA,6-4,205.0,1,Forward,Inactive,1610612738,Celtics,BOS,celtics,Boston,1946.0,1946.0,Undrafted
919,Loy,Vaught,Loy Vaught,1968-02-27T00:00:00,USA,6-9,240.0,11,Forward-Center,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,1990.0,2000.0,1990
78413,Bob,Verga,Bob Verga,1945-09-07T00:00:00,USA,6-1,190.0,1,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1973.0,1973.0,1967
78414,Peter,Verhoeven,Peter Verhoeven,1959-02-15T00:00:00,USA,6-9,215.0,6,Forward,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1981.0,1986.0,1981
202686,Jan,Vesely,Jan Vesely,1990-04-24T00:00:00,Czech Republic,7-0,242.0,3,Forward,Inactive,1610612764,Wizards,WAS,wizards,Washington,2011.0,2013.0,2011
78415,Gundars,Vetra,Gundars Vetra,1967-05-22T00:00:00,Latvia,6-6,195.0,1,Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,1992.0,1992.0,Undrafted
1628426,Sasha,Vezenkov,Sasha Vezenkov,1995-08-06T00:00:00,Bulgaria,6-8,225.0,2,Forward,Inactive,1610612758,Kings,SAC,kings,Sacramento,2023.0,2023.0,2017
78416,Joao,Vianna,Joao Vianna,1966-11-15T00:00:00,Brazil,6-9,215.0,1,Forward,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,1991.0,1991.0,Undrafted
1630492,Luca,Vildoza,Luca Vildoza,1995-08-11T00:00:00,Argentina,6-3,190.0,2,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2020.0,2021.0,Undrafted
101111,Charlie,Villanueva,Charlie Villanueva,1984-08-24T00:00:00,USA,6-11,232.0,12,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,2005.0,2015.0,2005
1629216,Gabe,Vincent,Gabe Vincent,1996-06-14T00:00:00,USA,6-2,200.0,6,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,2019.0,2025.0,Undrafted
78418,Jay,Vincent,Jay Vincent,1959-06-10T00:00:00,USA,6-7,220.0,9,Forward,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,1981.0,1989.0,1981
78417,Sam,Vincent,Sam Vincent,1963-05-18T00:00:00,USA,6-2,185.0,7,Guard,Inactive,1610612753,Magic,ORL,magic,Orlando,1985.0,1991.0,1985
200790,Marcus,Vinicius,Marcus Vinicius,1984-05-31T00:00:00,Brazil,6-8,225.0,2,Forward,Inactive,0,,,,,2006.0,2007.0,2006
1844,Fred,Vinson,Fred Vinson,1971-01-28T00:00:00,USA,6-4,190.0,2,Guard,Inactive,0,,,,,1994.0,1999.0,Undrafted
78419,Gary,Voce,Gary Voce,1965-11-24T00:00:00,USA,6-9,240.0,1,Forward,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,1989.0,1989.0,Undrafted
78420,Floyd,Volker,Floyd Volker,1921-06-21T00:00:00,USA,6-4,205.0,1,Forward,Inactive,1610610027,Nuggets,DN ,nuggets,Denver,1949.0,1949.0,Undrafted
78421,Alexander,Volkov,Alexander Volkov,1964-03-29T00:00:00,Ukraine,6-10,218.0,2,Center,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,1989.0,1991.0,1986
78422,Whitey,Von Nieda,Whitey Von Nieda,1922-06-19T00:00:00,USA,,,1,,Inactive,1610610024,Bullets,BAL,bullets,Baltimore,1949.0,1949.0,Undrafted
203943,Noah,Vonleh,Noah Vonleh,1995-08-24T00:00:00,USA,6-10,257.0,8,Forward,Inactive,0,,,,,2014.0,2022.0,2014
2063,Jake,Voskuhl,Jake Voskuhl,1977-11-01T00:00:00,USA,6-11,255.0,10,Center,Inactive,1610612756,Suns,PHX,suns,Phoenix,2000.0,2008.0,2000
78423,Danny,Vranes,Danny Vranes,1958-10-29T00:00:00,USA,6-7,210.0,7,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,1981.0,1987.0,1981
2582,Slavko,Vranes,Slavko Vranes,1983-01-30T00:00:00,Montenegro,7-5,275.0,1,Center,Inactive,0,,,,,2003.0,2003.0,2003
1037,Stojko,Vrankovic,Stojko Vrankovic,1964-01-22T00:00:00,Croatia,7-2,260.0,5,Center,Inactive,0,,,,,1990.0,1998.0,Undrafted
78425,Brett,Vroman,Brett Vroman,1955-12-25T00:00:00,USA,7-0,220.0,1,Center,Inactive,1610612762,Jazz,UTA,jazz,Utah,1980.0,1980.0,1978
2761,Jackson,Vroman,Jackson Vroman,1981-06-06T00:00:00,USA,6-10,220.0,2,Forward-Center,Inactive,0,,,,,2004.0,2005.0,2004
2756,Sasha,Vujacic,Sasha Vujacic,1984-03-08T00:00:00,Slovenia,6-7,195.0,11,Guard,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,2004.0,2016.0,2004
1641774,Tristan,Vukcevic,Tristan Vukcevic,2003-03-11T00:00:00,Italy,7-0,220.0,2,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,2023.0,2025.0,2023
202696,Nikola,Vučević,Nikola Vučević,1990-10-24T00:00:00,Montenegro,6-10,260.0,14,Center,Active,1610612741,Bulls,CHI,bulls,Chicago,2011.0,2025.0,2011
1629731,Dean,Wade,Dean Wade,1996-11-20T00:00:00,USA,6-9,228.0,6,Forward-Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2019.0,2025.0,Undrafted
2548,Dwyane,Wade,Dwyane Wade,1982-01-17T00:00:00,USA,6-4,220.0,17,Guard,Inactive,1610612748,Heat,MIA,heat,Miami,2003.0,2018.0,2003
78426,Mark,Wade,Mark Wade,1965-10-15T00:00:00,USA,5-11,160.0,2,Guard,Inactive,1610612744,Warriors,GOS,warriors,Golden State,1987.0,1989.0,Undrafted
101144,Von,Wafer,Von Wafer,1985-07-21T00:00:00,USA,6-5,209.0,8,Guard,Inactive,1610612745,Rockets,HOU,rockets,Houston,2005.0,2011.0,2005
78427,Clint,Wager,Clint Wager,1920-01-20T00:00:00,USA,6-5,210.0,1,Center,Inactive,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,1949.0,1949.0,Undrafted
2402,Dajuan,Wagner,Dajuan Wagner,1983-02-04T00:00:00,USA,6-3,200.0,4,Guard,Inactive,0,,,,,2002.0,2006.0,2002
78428,Danny,Wagner,Danny Wagner,1922-08-01T00:00:00,USA,6-0,170.0,1,Guard,Inactive,1610610033,Redskins,SHE,redskins,Sheboygan,1949.0,1949.0,Undrafted
1630532,Franz,Wagner,Franz Wagner,2001-08-27T00:00:00,Germany,6-10,220.0,4,Forward,Active,1610612753,Magic,ORL,magic,Orlando,2021.0,2025.0,2021
78429,Milt,Wagner,Milt Wagner,1963-02-20T00:00:00,USA,6-5,185.0,2,Guard,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,1987.0,1990.0,1986
1629021,Moritz,Wagner,Moritz Wagner,1997-04-26T00:00:00,Germany,6-11,245.0,7,Forward-Center,Active,1610612753,Magic,ORL,magic,Orlando,2018.0,2025.0,2018
1630688,Ish,Wainright,Ish Wainright,1994-09-12T00:00:00,USA,6-5,250.0,4,Forward,Inactive,1610612756,Suns,PHX,suns,Phoenix,2021.0,2023.0,Undrafted
203079,Dion,Waiters,Dion Waiters,1991-12-10T00:00:00,USA,6-3,210.0,9,Guard,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2012.0,2019.0,2012
78430,Granville,Waiters,Granville Waiters,1961-01-08T00:00:00,USA,6-11,225.0,5,Center,Inactive,1610612754,Pacers,IND,pacers,Indiana,1983.0,1987.0,1983
78431,Andre,Wakefield,Andre Wakefield,1955-01-11T00:00:00,USA,6-2,175.0,2,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,1978.0,1979.0,1978
78432,Neal,Walk,Neal Walk,1948-07-29T00:00:00,USA,6-10,220.0,8,Center,Inactive,1610612756,Suns,PHX,suns,Phoenix,1969.0,1976.0,1969
